judet,nume,xy,vaci,oi,capre,porci,oameni
Dolj,Unirea,"353882,296977",72,1106,1930,1450,4317
Dolj,Urzicuta,"382688,280329",227,1454,909,658,2577
Dolj,Urzica Mare,"387142,280539",20,302,191,172,630
Dolj,Valea Stanciului,"409404,276762",592,3751,2753,1273,3802
Dolj,Horezu Poenari,"409087,273693",404,1888,1240,1109,2943
Dolj,Vela,"373523,309860",69,244,492,315,549
Dolj,Bucovicior,"368153,312334",91,1243,1085,196,577
Dolj,Desnatui,"369637,309053",41,199,7,20,32
Dolj,Gubaucea,"367360,310320",175,392,1254,302,754
Dolj,Seglet,"372429,308709",12,0,0,20,36
Dolj,Suharu,"370889,308832",95,0,462,119,267
Dolj,Stiubei,"368643,315159",12,0,69,38,194
Dolj,Verbita,"353497,313010",77,848,1906,583,1085
Dolj,Vartop,"367555,302310",54,1180,999,596,2041
Dolj,Varvoru de Jos,"388517,305932",35,3,88,33,258
Dolj,Bujor,"392036,303918",33,176,159,76,176
Dolj,Ciutura,"385308,303858",21,0,269,78,921
Dolj,Criva,"390396,306444",28,58,83,72,469
Dolj,Dobromira,"389018,307903",25,88,177,90,367
Dolj,Dragoaia,"381829,304826",31,113,43,22,246
Dolj,Gabru,"385262,307313",24,79,188,50,401
Dolj,Varvor,"389905,304045",130,96,235,139,862
Galati,Galati,"738667,442388",810,2730,729,148,326141
Galati,Sendreni,"729870,438898",67,22,467,8,1598
Galati,Movileni,"732585,438318",9,0,0,11,509
Galati,Serbestii Vechi,"725954,439714",18,0,0,8,814
Galati,Vanatori,"736504,452253",89,779,80,139,1708
Galati,Costi,"736589,448755",73,1034,677,54,552
Galati,Odaia Manolache,"734246,454256",136,0,150,142,1526
Galati,Tecuci,"689186,486381",1192,1933,656,88,46825
Galati,Draganesti,"692140,479154",543,3871,583,264,2696
Galati,Malu Alb,"692264,480727",393,761,323,291,2677
Galati,Munteni,"689918,494836",339,1325,169,821,3818
Galati,Frunzeasca,"688591,493767",98,721,365,206,313
Galati,Negrilesti,"692917,498256",364,3623,696,336,1530
Galati,Slobozia Blaneasa,"692880,496119",340,750,158,181,961
Galati,Tiganesti,"689558,491956",154,2085,583,184,869
Galati,Ungureni,"692226,493317",156,2429,701,323,1347
Galati,Beresti,"723873,514783",223,2290,1754,419,3948
Galati,Beresti-Meria,"725152,513581",127,711,964,57,662
Galati,Aldesti,"725923,518821",86,368,263,45,463
Galati,Balintesti,"726922,507428",167,628,481,54,1113
Galati,Onciu,"728993,510454",3,162,144,2,44
Galati,Plesa,"722151,519908",166,314,132,79,771
Galati,Prodanesti,"729011,516473",36,134,62,33,209
Galati,Puricani,"727883,517612",49,832,209,25,235
Galati,Saseni,"727222,518389",49,2,3,29,133
Galati,Slivna,"728242,513649",198,1339,1076,87,825
Galati,Sipote,"725369,520487",64,83,50,36,101
Galati,Targu Bujor,"727370,489825",379,3133,1514,104,5375
Galati,Moscu,"728153,493370",146,683,960,204,1384
Galati,Umbraresti,"727382,487306",127,752,266,122,1206
Galati,Barcea,"693477,474839",680,2612,749,625,4694
Galati,Podoleni,"690968,474953",119,487,88,108,1184
Galati,Balabanesti,"711146,514221",372,939,454,202,895
Galati,Bursucani,"715193,508663",277,889,451,217,556
Galati,Cruceanu,"717411,514232",58,711,318,69,275
Galati,Lungesti,"713549,515822",154,91,44,127,644
Galati,Radesti,"716454,511865",221,2944,1900,218,1460
Galati,Zimbru,"714825,509969",11,298,71,9,59
Galati,Balasesti,"707387,514747",262,2837,764,368,1114
Galati,Ciuresti,"704506,512118",37,29,112,97,508
Galati,Ciurestii Noi,"704716,514606",79,789,150,163,582
Galati,Pupezeni,"708319,512333",99,13,8,69,240
Galati,Baleni,"722221,482789",377,6039,802,564,2666
Galati,Baneasa,"728330,498339",180,766,1122,442,1601
Galati,Roscani,"735290,494788",93,1678,403,143,641
Galati,Branistea,"722837,441686",182,813,402,363,2443
Galati,Lozova,"721378,442591",4,0,0,5,8
Galati,Traian,"725161,440105",30,2,6,108,433
Galati,Vasile Alecsandri,"719758,443042",79,41,87,181,794
Galati,Brahasesti,"684037,507176",220,960,1005,639,1822
Galati,Corcioveni,"683715,510591",39,7,196,52,111
Galati,Cositeni,"684405,510759",58,18,22,53,236
Galati,Toflea,"681161,509738",14,0,214,37,3667
Galati,Buciumeni,"679123,502886",105,99,342,164,1014
Galati,Hantesti,"679573,498607",53,22,47,127,521
Galati,Tecucelu Sec,"681064,500594",73,342,85,160,523
Galati,Vizuresti,"681388,498193",81,33,21,88,404
Galati,Cavadinesti,"734285,511790",274,3864,1389,834,1647
Galati,Comanesti,"730133,515320",33,0,110,68,286
Galati,Ganesti,"732210,514337",131,672,785,272,1061
Galati,Vadeni,"739511,512042",65,1309,528,319,653
Galati,Certesti,"704546,505072",153,338,120,215,867
Galati,Carlomanesti,"701333,502559",153,1896,291,234,721
Galati,Cotoroaia,"705415,508301",250,1966,353,332,792
Galati,Corod,"704765,492265",408,3358,797,565,5333
Galati,Blanzi,"706197,496288",104,928,418,154,1228
Galati,Bratulesti,"707338,497477",102,616,296,127,589
Galati,Carapcesti,"706740,499658",157,1658,602,182,715
Galati,Corni,"716941,487973",189,759,204,149,955
Galati,Maciseni,"714508,487681",240,218,341,108,881
Galati,Urlesti,"717385,492040",129,619,340,88,503
Galati,Cosmesti,"679784,488441",75,2299,815,112,1337
Galati,Baltareti,"680139,486583",26,0,5,24,967
Galati,Cosmestii-Vale,"678181,488031",89,1612,260,42,1297
Galati,Furcenii Noi,"682407,481688",72,626,223,105,1465
Galati,Furcenii Vechi,"681438,485112",99,657,268,143,1441
Galati,Satu Nou,"680774,485343",6,0,0,21,168
Galati,Costache Negri,"712734,470862",309,3163,330,423,2353
Galati,Cuca,"725942,474362",455,3039,480,577,2745
Galati,Cudalbi,"709549,478656",2184,7687,1864,2296,8156
Galati,Draguseni,"714803,501320",196,720,603,171,1523
Galati,Adam,"712246,506830",232,1250,471,97,798
Galati,Cauiesti,"710164,504754",252,3433,862,127,522
Galati,Fundeanu,"712403,501999",153,257,90,98,885
Galati,Ghinghesti,"714861,505231",147,742,416,73,316
Galati,Nicopole,"711478,500166",73,1,153,76,417
Galati,Stietesti,"710485,506783",65,315,92,79,286
Galati,Fartanesti,"733318,481029",283,10673,2493,604,3543
Galati,Viile,"729814,482786",286,769,237,241,1731
Galati,Foltesti,"738978,475863",725,4801,2651,379,2277
Galati,Stoicani,"740461,471789",105,3044,617,279,974
Galati,Frumusita,"739729,466039",103,415,141,406,3262
Galati,Ijdileni,"739146,464043",60,1451,338,182,911
Galati,Tamaoani,"740289,469006",58,2946,422,220,950
Galati,Fundeni,"699032,452176",144,63,136,124,0
Galati,Hanu Conachi,"703118,457342",287,1170,627,263,2484
Galati,Lungoci,"697274,454924",109,242,81,25,629
Galati,Ghidigeni,"693326,507728",308,739,85,7808,1290
Galati,Gara Ghidigeni,"692831,510826",165,402,109,22,48
Galati,Gefu,"695268,511395",383,1062,201,67,780
Galati,Garbovat,"695710,505533",22,218,121,31,272
Galati,Gura Garbovatului,"693036,505947",2,5,0,2,33
Galati,Slobozia Corni,"692759,502075",201,307,313,179,656
Galati,Talpigi,"692091,503866",440,1660,271,242,1882
Galati,Taplau,"693193,506702",35,437,28,48,418
Galati,Gohor,"687216,510051",210,3332,1124,205,1869
Galati,Gara Berheci,"689487,500041",17,730,40,54,527
Galati,Ireasca,"688708,507349",51,2,111,25,372
Galati,Nartesti,"687093,504230",41,591,188,31,882
Galati,Posta,"689986,501241",19,0,0,9,232
Galati,Grivita,"706631,471936",433,1911,412,468,3083
Galati,Calmatui,"706004,468295",78,436,253,99,637
Galati,Independenta,"716494,445351",765,3526,690,1662,4852
Galati,Ivesti,"696862,468025",496,2982,910,404,4935
Galati,Bucesti,"697819,464512",691,465,250,29,4715
Galati,Jorasti,"723262,503097",245,1091,985,250,1328
Galati,Lunca,"724723,498149",61,265,137,26,270
Galati,Zarnesti,"721696,505974",141,687,698,83,383
Galati,Liesti,"698812,460950",1943,6285,1081,4362,10998
Galati,Matca,"697607,487234",2084,10564,2164,1523,10880
Galati,Mastacani,"738357,478311",156,3249,1094,137,2389
Galati,Chiraftei,"736305,478945",195,3870,1353,155,2924
Galati,Movileni,"685390,476735",445,1446,331,571,3128
Galati,Namoloasa,"699966,451636",282,1367,605,137,1226
Galati,Crangeni,"700568,446970",32,1,0,0,8
Galati,Namoloasa Sat,"702037,452294",209,285,172,148,1378
Galati,Nicoresti,"679607,494986",65,187,584,200,1170
Galati,Branistea,"680919,496565",115,11,10,7,49
Galati,Coasta Lupei,"676802,496530",60,154,458,33,368
Galati,Dobrinesti,"680544,493001",50,169,97,44,431
Galati,Fantini,"678090,497500",176,80,211,2,726
Galati,Grozavesti,"679433,496204",13,1,5,0,77
Galati,Ionasesti,"677791,492641",60,252,396,42,692
Galati,Malureni,"677091,494900",30,3,0,19,218
Galati,Piscu Corbului,"675839,497794",24,1,0,22,354
Galati,Poiana,"675332,501625",421,987,332,174,1453
Galati,Sarbi,"681071,494543",26,262,131,5,267
Galati,Visina,"676995,502398",61,90,110,99,553
Galati,Oancea,"742151,495670",104,1290,769,228,1375
Galati,Slobozia Oancea,"742133,492995",5,320,50,2,153
Galati,Pechea,"718910,462142",693,16940,784,743,10930
Galati,Lupele,"723310,466340",4,899,0,0,38
Galati,Piscu,"713685,448022",1189,7728,1061,816,4606
Galati,Vames,"712117,451810",56,64,87,44,500
Galati,Priponesti,"689246,512466",213,697,223,161,489
Galati,Ciorasti,"690225,515581",351,697,785,532,1186
Galati,Liesti,"688697,514604",91,214,125,164,252
Galati,Priponestii de Jos,"690049,510870",193,905,656,201,499
Galati,Rediu,"721797,472045",277,1481,59,666,1769
Galati,Plevna,"722767,473788",101,587,119,144,624
Galati,Suhurlui,"720713,473760",151,610,403,599,1490
Galati,Scanteiesti,"734857,468315",174,980,1454,174,1008
Galati,Fantinele,"734625,471241",246,3973,1187,356,1768
Galati,Schela,"722086,448406",260,2241,433,805,2567
Galati,Negrea,"724994,452456",116,863,280,193,627
Galati,Slobozia Conachi,"717138,457411",1504,4321,1313,674,3254
Galati,Cuza Voda,"718566,458915",286,4356,773,434,2898
Galati,Izvoarele,"716915,453269",75,2572,291,143,979
Galati,Smardan,"731069,445513",240,3748,1251,537,1358
Galati,Cismele,"729616,450455",789,14556,378,505,1065
Galati,Mihail Kogalniceanu,"729763,448981",58,774,3,276,608
Galati,Smulti,"714318,496198",197,7155,1529,320,1801
Galati,Suceveni,"734796,505512",81,1843,1006,248,1474
Galati,Rogojeni,"740379,502487",140,77,397,82,655
Galati,Tudor Vladimirescu,"707576,455060",1114,2572,780,631,5239
Galati,Tulucesti,"738661,456281",356,1165,248,734,4270
Galati,Sivita,"739221,461550",109,993,437,370,2638
Galati,Tatarca,"738828,459967",25,518,107,141,839
Galati,Tepu,"684994,499330",327,2824,765,537,2275
Galati,Tepu de Sus,"684524,501144",49,82,50,75,222
Galati,Umbraresti,"692892,471331",249,1315,133,90,1723
Galati,Condrea,"689917,470581",124,278,48,59,658
Galati,Salcia,"690766,469201",214,971,110,33,926
Galati,Silistea,"690359,473313",64,325,0,26,352
Galati,Torcesti,"694219,469357",127,141,100,39,661
Galati,Umbraresti-Deal,"694133,473154",202,957,223,145,2521
Galati,Valea Marului,"709731,485607",454,1804,860,416,2335
Galati,Mandresti,"710223,490225",219,1003,367,178,1061
Galati,Varlezi,"721680,493040",115,2321,1584,42,1276
Galati,Craiesti,"718669,497538",394,2454,1870,172,1052
Galati,Vladesti,"740872,486619",99,1651,755,356,1294
Galati,Branesti,"740620,482673",177,2665,629,341,987
Gorj,Targu Jiu,"363693,394344",446,7107,1386,226,93734
Gorj,Barsesti,"360559,396349",42,52,0,99,613
Gorj,Dragoeni,"368490,394932",116,34,38,329,778
Gorj,Iezureni,"367593,399987",91,1,1,90,548
Gorj,Polata,"361357,398506",91,274,0,78,219
Gorj,Preajba Mare,"369613,397294",186,719,289,163,610
Gorj,Romanesti,"362793,391657",123,311,0,66,590
Gorj,Slobozia,"360173,393659",86,103,0,115,756
Gorj,Ursati,"360368,399064",82,498,61,128,390
Gorj,Balesti,"358476,392449",168,122,74,126,1853
Gorj,Ceauru,"357823,391769",39,0,0,296,2295
Gorj,Cornesti,"354052,391017",96,161,121,70,418
Gorj,Gavanesti,"352931,393371",23,0,0,13,225
Gorj,Rasova,"356437,395742",131,379,337,68,527
Gorj,Stolojani,"353541,394673",69,0,11,56,420
Gorj,Talpasesti,"354613,393327",61,13,0,32,646
Gorj,Tamasesti,"356627,389948",105,154,8,374,705
Gorj,Voinigesti,"361372,391191",11,0,0,8,119
Gorj,Dragutesti,"360164,387692",166,829,320,85,963
Gorj,Carbesti,"358607,385626",215,245,30,201,949
Gorj,Dambova,"357800,384629",27,0,0,0,473
Gorj,Iasi-Gorj,"361424,389644",24,0,108,7,938
Gorj,Tilvesti,"360359,384672",312,1475,0,110,707
Gorj,Urechesti,"363390,385983",359,128,118,212,913
Gorj,Turcinesti,"366736,401197",157,0,5,384,1081
Gorj,Cartiu,"367127,403863",95,74,47,207,522
Gorj,Horezu,"365417,407248",117,33,7,113,252
Gorj,Rugi,"365118,405487",306,4,19,212,617
Gorj,Motru,"339213,369020",16,0,50,71,22472
Gorj,Dealu Pomilor,"340144,370035",54,8,35,53,291
Gorj,Horasti,"342322,367032",84,5,118,97,579
Gorj,Insuratei,"340702,367843",9,0,0,72,486
Gorj,Leurda,"341400,368532",56,0,7,51,235
Gorj,Plostina,"340364,371311",71,41,57,118,1166
Gorj,Lupoita,"338035,374785",8,0,0,20,118
Gorj,Rosiuta,"339860,375096",111,13,5,95,858
Gorj,Ripa,"336977,368485",51,36,15,92,421
Gorj,Novaci,"395160,409457",2929,26346,215,425,3452
Gorj,Hirisesti,"393097,409322",7,211,0,0,607
Gorj,Targu Carbunesti,"382461,385175",200,2361,0,54,5097
Gorj,Blahnita de Jos,"383184,390684",91,318,51,27,112
Gorj,Carbunesti-Sat,"384958,384435",105,8,26,242,869
Gorj,Cojani,"385078,389638",329,4759,30,108,327
Gorj,Cretesti,"376109,384750",99,48,95,167,312
Gorj,Curteana,"377058,385087",72,24,3,75,230
Gorj,Floresteni,"375140,384127",178,16,148,208,434
Gorj,Macesu,"378395,383562",53,3,17,58,179
Gorj,Pojogeni,"380090,389025",229,5966,277,236,1107
Gorj,Rogojeni,"381287,383493",2,0,121,7,26
Gorj,Stefanesti,"386575,387729",44,0,40,136,588
Gorj,Ticleni,"372332,377200",147,177,168,370,5372
Gorj,Albeni,"389657,393081",201,94,341,451,1641
Gorj,Barzeiu de Gilort,"389155,389851",14,0,0,44,82
Gorj,Bolbocesti,"388917,390543",67,140,60,156,526
Gorj,Doseni,"387495,389035",6,0,0,4,54
Gorj,Mirosloveni,"389189,393756",49,0,0,101,295
Gorj,Prunesti,"392311,391825",101,0,96,118,264
Gorj,Alimpesti,"405341,400979",196,978,16,275,588
Gorj,Ciupercenii de Oltet,"404667,404955",96,85,45,142,334
Gorj,Corsoru,"404690,398383",151,103,0,189,379
Gorj,Nistoresti,"405555,399235",117,10,0,188,299
Gorj,Sarbesti,"404658,402941",136,506,95,153,633
Gorj,Aninoasa,"379726,361607",161,0,0,161,1318
Gorj,Bobaia,"382446,362601",81,0,58,34,328
Gorj,Costesti,"376423,360360",150,212,212,245,1096
Gorj,Groserea,"379292,358936",72,65,91,116,777
Gorj,Sterpoaia,"375840,366811",345,83,129,273,1051
Gorj,Arcani,"352637,398988",71,348,217,150,519
Gorj,Campofeni,"353086,396755",43,0,174,133,310
Gorj,Sanatesti,"352871,401139",27,1,13,120,348
Gorj,Stroiesti,"354019,397554",63,15,20,84,280
Gorj,Baia de Fier,"402462,408670",1032,6123,424,348,3559
Gorj,Cernadia,"399059,409304",1127,4391,200,176,913
Gorj,Balanesti,"372807,396649",182,78,138,372,798
Gorj,Blidari,"381631,402537",30,20,0,19,64
Gorj,Glodeni,"378576,399111",192,138,67,170,651
Gorj,Ohaba,"379926,400796",81,49,35,90,313
Gorj,Voitestii din Deal,"377392,401371",1,0,0,0,290
Gorj,Barbatesti,"381734,375445",57,0,27,36,600
Gorj,Musculesti,"381609,370944",22,0,5,37,375
Gorj,Petresti,"381747,373243",95,158,469,62,502
Gorj,Socu,"381568,377653",85,4,22,45,410
Gorj,Bengesti,"388531,397812",188,490,162,524,1706
Gorj,Balcesti,"392064,401477",219,112,216,249,1014
Gorj,Bircii,"388927,400920",70,188,0,86,284
Gorj,Ciocadia,"390253,402860",141,669,7,249,904
Gorj,Berlesti,"394500,380129",163,115,178,398,343
Gorj,Barzeiu,"393228,384173",184,0,0,158,226
Gorj,Galcesti,"393867,374090",134,0,0,345,359
Gorj,Lihulesti,"393914,388179",547,31,0,947,860
Gorj,Pariu Viu,"394553,382540",120,117,0,125,322
Gorj,Scrada,"393486,377086",118,0,0,152,329
Gorj,Scurtu,"391632,386404",80,152,28,54,172
Gorj,Balteni,"363097,375808",36,40,170,204,2467
Gorj,Cocoreni,"366246,371132",49,0,120,355,1298
Gorj,Moi,"358041,379446",105,291,336,307,973
Gorj,Pesteana Jiu,"365494,373285",158,0,408,554,2157
Gorj,Vladuleni,"360303,378022",96,3,20,222,1016
Gorj,Bolbosi,"359332,362205",83,0,0,160,329
Gorj,Balacesti,"356884,363085",124,0,79,173,644
Gorj,Bolboasa,"357799,362042",33,0,28,98,430
Gorj,Igirosu,"360181,360950",54,0,104,86,173
Gorj,Miclosu,"358789,361532",34,0,0,36,244
Gorj,Ohaba Jiu,"360658,359353",156,142,325,169,507
Gorj,Valea,"357171,359624",173,134,99,260,866
Gorj,Borascu,"363573,356406",122,16,164,238,1035
Gorj,Baniu,"363910,360929",44,144,4,144,269
Gorj,Calaparu,"366753,355155",56,143,194,280,651
Gorj,Gura Menti,"360451,355996",51,5,37,65,199
Gorj,Mentii din Dos,"358726,356249",87,7,65,175,533
Gorj,Miluta,"354762,357568",164,24,63,160,686
Gorj,Scorusu,"367515,357674",65,16,230,230,271
Gorj,Branesti,"377059,351362",154,0,253,179,530
Gorj,Badesti,"378192,355497",80,43,51,62,183
Gorj,Brebenei,"376400,352687",46,4,39,185,165
Gorj,Capu Dealului,"378846,348839",236,148,241,289,955
Gorj,Gilortu,"379684,353622",46,2,53,114,372
Gorj,Pariu,"380483,355180",72,11,165,178,477
Gorj,Bumbesti-Jiu,"372539,410039",608,882,559,38274,8573
Gorj,Curtisoara,"370590,401771",224,0,11,155,770
Gorj,Lazaresti,"374927,405061",74,25,20,30,406
Gorj,Plesa,"370980,410234",123,43,45,106,477
Gorj,Tetila,"372625,403856",164,126,86,95,885
Gorj,Bumbesti-Pitic,"396370,404001",283,2469,187,309,993
Gorj,Carligei,"396308,401400",293,165,49,269,931
Gorj,Poienari,"400335,405076",237,784,156,379,807
Gorj,Bustuchin,"399336,385727",433,4,0,1151,1173
Gorj,Cionti,"395872,385942",63,0,0,109,68
Gorj,Motorgi,"395860,387251",57,0,0,83,112
Gorj,Namete,"397305,387824",38,0,0,54,120
Gorj,Poienita,"395696,388914",267,10,0,455,389
Gorj,Poiana Seciuri,"399164,388774",263,49,42,426,912
Gorj,Pojaru,"396700,382889",85,3,1,175,403
Gorj,Valea Pojarului,"399189,382149",178,0,0,264,532
Gorj,Capreni,"391137,362236",36,1,86,104,525
Gorj,Alunis,"392148,360768",31,0,55,5,139
Gorj,Bratesti,"389548,358589",62,3,0,23,290
Gorj,Bulbuceni,"386918,356999",244,4,89,30,655
Gorj,Cetatea,"390272,365028",51,0,16,18,302
Gorj,Cornetu,"390340,360730",33,0,1,83,376
Gorj,Dealu Spirei,"391202,363177",3,0,0,0,37
Gorj,Satu Nou,"391506,363761",22,0,0,0,315
Gorj,Catunele,"334067,375967",49,0,64,215,375
Gorj,Dealu Viilor,"333703,374354",11,13,0,97,203
Gorj,Lupoaia,"338223,370310",70,4,0,172,947
Gorj,Steic,"334955,372633",41,84,15,97,238
Gorj,Valea Manastirii,"336226,371357",19,0,0,120,439
Gorj,Valea Perilor,"335161,374036",18,63,4,95,453
Gorj,Ciuperceni,"342625,384035",293,19,12,185,426
Gorj,Boboiesti,"338473,384211",25,20,9,7,88
Gorj,Pesteana Vulcan,"339605,382778",135,254,175,92,308
Gorj,Priporu,"339566,383071",7,40,0,3,79
Gorj,Stramba Vulcan,"344905,381030",158,57,99,118,357
Gorj,Vartopu,"340207,381265",313,0,0,143,386
Gorj,Zorzila,"341307,383628",4,0,0,2,34
Gorj,Calnic,"347504,386055",317,968,381,163,470
Gorj,Cilnicu de Sus,"344869,385799",49,629,187,44,593
Gorj,Didilesti,"343829,386511",38,0,0,17,96
Gorj,Galesoaia,"348638,382671",0,0,0,0,260
Gorj,Hodoreasca,"346818,383762",25,0,9,51,132
Gorj,Pieptani,"345019,383759",45,7,0,54,212
Gorj,Pinoasa,"349337,380391",28,0,10,64,585
Gorj,Stejerei,"350534,383013",17,169,0,16,0
Gorj,Valceaua,"343128,386547",4,0,0,2,85
Gorj,Crasna,"383759,409271",468,6988,23,419,847
Gorj,Aninisu din Deal,"390932,409568",129,553,26,86,285
Gorj,Aninisu din Vale,"390284,409162",236,1919,114,241,570
Gorj,Buzesti,"382614,403609",216,209,38,247,463
Gorj,Carpinis,"388085,410315",400,1064,3,500,1084
Gorj,Crasna din Deal,"385187,410477",151,306,59,240,505
Gorj,Dragoiesti,"382356,409966",238,1528,6,355,584
Gorj,Dumbraveni,"382738,406577",345,2591,14,328,668
Gorj,Radosi,"389337,410798",421,4498,201,456,841
Gorj,Cruset,"393372,348741",111,124,52,290,598
Gorj,Bojinu,"395769,348862",35,0,4,18,95
Gorj,Marinesti,"396695,355032",57,10,55,191,160
Gorj,Maiag,"390274,346695",369,15,99,211,769
Gorj,Mierea,"396480,346867",21,0,1,48,380
Gorj,Miericeaua,"392945,347467",60,2,51,55,278
Gorj,Slamnesti,"395775,345766",164,38,62,173,252
Gorj,Slavuta,"395317,356274",311,25,217,271,838
Gorj,Urda de Jos,"390614,348872",59,6,38,57,330
Gorj,Valuta,"396080,351173",173,2,170,176,447
Gorj,Danciulesti,"401320,360010",59,0,0,49,412
Gorj,Bibulesti,"402158,368189",119,0,2,77,407
Gorj,Halangesti,"401674,363679",64,0,22,47,457
Gorj,Obarsia,"402246,370128",282,24,59,260,797
Gorj,Petrachei,"401115,358913",20,0,237,12,125
Gorj,Radinesti,"401929,366453",157,1,0,186,526
Gorj,Zaicoiu,"400353,361188",49,4,11,21,234
Gorj,Danesti,"366981,387655",268,1,90,118,379
Gorj,Barza,"369047,387948",117,192,90,152,435
Gorj,Botorogi,"364673,389052",117,382,11,108,265
Gorj,Bratuia,"370233,382880",48,18,30,77,340
Gorj,Bucureasa,"366821,390119",201,12,83,107,393
Gorj,Merfulesti,"370839,384660",68,42,0,84,251
Gorj,Sasa,"372661,388364",75,190,65,134,360
Gorj,Trocani,"371687,383957",31,13,39,54,256
Gorj,Tarculesti,"369181,382367",82,22,33,75,249
Gorj,Ungureni,"370639,388938",115,245,5,189,290
Gorj,Vacarea,"365508,386617",152,42,16,163,516
Gorj,Dragotesti,"352628,370623",246,0,44,388,1270
Gorj,Corobai,"354188,368105",162,0,40,270,859
Gorj,Trestioara,"355505,366078",49,0,0,150,539
Gorj,Farcasesti,"358787,374981",52,0,2,105,339
Gorj,Farcasesti Mosneni,"356404,376883",67,0,0,103,476
Gorj,Pesteana de Jos,"362744,371830",86,26,23,278,1231
Gorj,Rogojel,"352188,380142",14,0,0,23,368
Gorj,Rosia Jiu,"354394,378326",147,148,125,82,819
